시도교육청,지역교육청,지역,정보공시 학교코드,학교명,학교급코드,설립구분,제외여부,제외사유,1학년 전입학생수,1학년 전출학생수,1학년 전체학생수,2학년 전입학생수,2학년 전출학생수,2학년 전체학생수,3학년 전입학생수,3학년 전출학생수,3학년 전체학생수,4학년 전입학생수,4학년 전출학생수,4학년 전체학생수,5학년 전입학생수,5학년 전출학생수,5학년 전체학생수,6학년 전입학생수,6학년 전출학생수,6학년 전체 학생수,전입학생수(계),전출학생수(계),전체학생수(계)
인천광역시교육청,인천광역시서부교육지원청,인천광역시 서구,S040001726,인천봉화초등학교,2,공립,N,,2.0,9.0,59.0,9.0,6.0,58.0,4.0,3.0,55.0,4.0,4.0,69.0,4.0,1.0,52.0,1.0,0.0,56.0,24.0,23.0,349.0
인천광역시교육청,인천광역시서부교육지원청,인천광역시 서구,S040001727,인천검암초등학교,2,공립,N,,1.0,6.0,48.0,1.0,4.0,52.0,1.0,11.0,58.0,5.0,5.0,41.0,3.0,7.0,48.0,3.0,2.0,28.0,14.0,35.0,275.0
인천광역시교육청,인천광역시서부교육지원청,인천광역시 서구,S040001728,인천은지초등학교,2,공립,N,,7.0,6.0,88.0,6.0,12.0,84.0,10.0,8.0,110.0,3.0,5.0,98.0,6.0,8.0,98.0,2.0,5.0,100.0,34.0,44.0,578.0
인천광역시교육청,인천광역시북부교육지원청,인천광역시 부평구,S040001729,인천진산초등학교,2,공립,N,,5.0,3.0,49.0,4.0,3.0,42.0,1.0,3.0,46.0,5.0,1.0,64.0,2.0,2.0,71.0,4.0,5.0,71.0,21.0,17.0,343.0
인천광역시교육청,인천광역시북부교육지원청,인천광역시 부평구,S040001730,인천굴포초등학교,2,공립,N,,2.0,3.0,115.0,4.0,7.0,168.0,8.0,9.0,165.0,8.0,4.0,187.0,7.0,4.0,175.0,10.0,3.0,164.0,39.0,30.0,974.0
인천광역시교육청,인천광역시서부교육지원청,인천광역시 서구,S040001732,인천간재울초등학교,2,공립,N,,11.0,8.0,212.0,15.0,17.0,240.0,9.0,13.0,220.0,16.0,20.0,205.0,12.0,13.0,199.0,6.0,16.0,194.0,69.0,87.0,1270.0
인천광역시교육청,인천광역시북부교육지원청,인천광역시 부평구,S040001733,인천후정초등학교,2,공립,N,,1.0,4.0,89.0,3.0,9.0,74.0,3.0,7.0,79.0,8.0,7.0,85.0,2.0,9.0,79.0,1.0,1.0,82.0,18.0,37.0,488.0
인천광역시교육청,인천광역시서부교육지원청,인천광역시 서구,S040001734,인천발산초등학교,2,공립,N,,4.0,10.0,104.0,17.0,17.0,129.0,8.0,15.0,132.0,13.0,7.0,150.0,9.0,12.0,131.0,3.0,3.0,123.0,54.0,64.0,769.0
인천광역시교육청,인천광역시서부교육지원청,인천광역시 계양구,S040001735,인천해서초등학교,2,공립,N,,0.0,5.0,36.0,0.0,3.0,33.0,1.0,4.0,41.0,2.0,7.0,41.0,3.0,3.0,50.0,1.0,6.0,52.0,7.0,28.0,253.0
인천광역시교육청,인천광역시동부교육지원청,인천광역시 연수구,S040001789,인천먼우금초등학교,2,공립,N,,6.0,3.0,127.0,9.0,12.0,131.0,17.0,12.0,129.0,16.0,13.0,139.0,24.0,16.0,169.0,12.0,9.0,158.0,84.0,65.0,853.0
인천광역시교육청,인천광역시서부교육지원청,인천광역시 서구,S040001791,인천경서초등학교,2,공립,N,,7.0,10.0,124.0,5.0,8.0,110.0,6.0,17.0,138.0,4.0,17.0,127.0,5.0,10.0,115.0,2.0,9.0,122.0,29.0,71.0,736.0
인천광역시교육청,인천광역시서부교육지원청,인천광역시 서구,S040001792,인천왕길초등학교,2,공립,N,,6.0,5.0,98.0,7.0,10.0,98.0,11.0,10.0,138.0,9.0,12.0,119.0,3.0,10.0,124.0,8.0,9.0,106.0,44.0,56.0,683.0
인천광역시교육청,인천광역시서부교육지원청,인천광역시 계양구,S040001793,인천귤현초등학교,2,공립,N,,0.0,5.0,142.0,0.0,2.0,112.0,0.0,7.0,135.0,0.0,12.0,126.0,0.0,12.0,144.0,0.0,3.0,84.0,0.0,41.0,743.0
인천광역시교육청,인천광역시서부교육지원청,인천광역시 서구,S040001795,인천원당초등학교,2,공립,N,,8.0,7.0,71.0,8.0,11.0,75.0,17.0,10.0,98.0,9.0,16.0,103.0,4.0,7.0,88.0,4.0,6.0,92.0,50.0,57.0,527.0
인천광역시교육청,인천광역시서부교육지원청,인천광역시 서구,S040001796,인천능내초등학교,2,공립,N,,2.0,9.0,107.0,7.0,10.0,111.0,7.0,13.0,105.0,16.0,14.0,140.0,11.0,9.0,148.0,7.0,2.0,115.0,50.0,57.0,726.0
인천광역시교육청,인천광역시서부교육지원청,인천광역시 서구,S040001797,인천완정초등학교,2,공립,N,,4.0,6.0,93.0,12.0,16.0,105.0,10.0,12.0,94.0,9.0,12.0,114.0,4.0,14.0,123.0,8.0,7.0,115.0,47.0,67.0,644.0
인천광역시교육청,인천광역시서부교육지원청,인천광역시 계양구,S040001800,인천당산초등학교,2,공립,N,,2.0,11.0,172.0,1.0,14.0,171.0,4.0,24.0,232.0,5.0,23.0,224.0,4.0,18.0,201.0,2.0,16.0,202.0,18.0,106.0,1202.0
인천광역시교육청,인천광역시서부교육지원청,인천광역시 서구,S040001803,인천청라초등학교,2,공립,N,,17.0,12.0,229.0,20.0,12.0,210.0,25.0,17.0,242.0,23.0,22.0,257.0,25.0,19.0,263.0,19.0,13.0,234.0,129.0,95.0,1435.0
인천광역시교육청,인천광역시서부교육지원청,인천광역시 계양구,S040001804,인천양촌초등학교,2,공립,N,,5.0,4.0,53.0,3.0,2.0,37.0,2.0,3.0,43.0,0.0,2.0,55.0,3.0,4.0,47.0,0.0,3.0,50.0,13.0,18.0,285.0
인천광역시교육청,인천광역시북부교육지원청,인천광역시 부평구,S040001815,인천영선초등학교,2,공립,N,,1.0,3.0,108.0,6.0,15.0,122.0,5.0,10.0,153.0,11.0,5.0,134.0,7.0,5.0,136.0,6.0,8.0,156.0,36.0,46.0,809.0
인천광역시교육청,인천광역시동부교육지원청,인천광역시 남동구,S040001841,인천동방초등학교,2,공립,N,,3.0,8.0,98.0,3.0,6.0,119.0,1.0,13.0,152.0,5.0,15.0,160.0,5.0,12.0,142.0,2.0,4.0,133.0,19.0,58.0,804.0
인천광역시교육청,인천광역시동부교육지원청,인천광역시 남동구,S040001842,인천장도초등학교,2,공립,N,,3.0,7.0,57.0,4.0,6.0,44.0,2.0,7.0,76.0,6.0,4.0,66.0,4.0,7.0,65.0,2.0,3.0,56.0,21.0,34.0,364.0
인천광역시교육청,인천광역시동부교육지원청,인천광역시 연수구,S040001843,인천신송초등학교,2,공립,N,,7.0,6.0,95.0,6.0,12.0,105.0,15.0,14.0,109.0,11.0,7.0,124.0,13.0,9.0,131.0,13.0,1.0,143.0,65.0,49.0,707.0
인천광역시교육청,인천광역시북부교육지원청,인천광역시 부평구,S040001845,인천금마초등학교,2,공립,N,,6.0,9.0,65.0,4.0,12.0,60.0,4.0,8.0,55.0,4.0,2.0,67.0,3.0,7.0,55.0,0.0,10.0,52.0,21.0,48.0,354.0
인천광역시교육청,인천광역시동부교육지원청,인천광역시 남동구,S040001858,인천은봉초등학교,2,공립,N,,5.0,4.0,81.0,10.0,1.0,70.0,6.0,5.0,90.0,4.0,7.0,90.0,8.0,3.0,84.0,2.0,2.0,96.0,35.0,22.0,511.0
인천광역시교육청,인천광역시동부교육지원청,인천광역시 연수구,S040001859,인천해송초등학교,2,공립,N,,3.0,5.0,99.0,12.0,7.0,130.0,8.0,8.0,147.0,15.0,6.0,138.0,10.0,8.0,158.0,9.0,6.0,163.0,57.0,40.0,835.0
인천광역시교육청,인천광역시동부교육지원청,인천광역시 남동구,S040001870,인천정각초등학교,2,공립,N,,3.0,5.0,193.0,11.0,15.0,219.0,8.0,16.0,232.0,9.0,11.0,211.0,8.0,10.0,210.0,6.0,9.0,263.0,45.0,66.0,1328.0
인천광역시교육청,인천광역시남부교육지원청,인천광역시 미추홀구,S040001951,인천경원초등학교,2,공립,N,,5.0,10.0,202.0,4.0,14.0,225.0,6.0,14.0,201.0,4.0,22.0,234.0,4.0,7.0,211.0,4.0,19.0,188.0,27.0,86.0,1261.0
인천광역시교육청,인천광역시남부교육지원청,인천광역시 미추홀구,S040001953,인천학산초등학교,2,공립,N,,6.0,0.0,138.0,10.0,8.0,138.0,12.0,10.0,179.0,10.0,7.0,160.0,11.0,6.0,185.0,8.0,5.0,163.0,57.0,36.0,963.0
인천광역시교육청,인천광역시동부교육지원청,인천광역시 남동구,S040001954,인천상아초등학교,2,공립,N,,1.0,4.0,147.0,3.0,6.0,141.0,5.0,7.0,158.0,3.0,9.0,130.0,4.0,7.0,180.0,0.0,8.0,124.0,16.0,41.0,880.0
인천광역시교육청,인천광역시동부교육지원청,인천광역시 남동구,S040001958,인천고잔초등학교,2,공립,N,,5.0,3.0,158.0,14.0,8.0,163.0,16.0,11.0,188.0,9.0,9.0,170.0,4.0,6.0,166.0,6.0,11.0,145.0,54.0,48.0,990.0
인천광역시교육청,인천광역시서부교육지원청,인천광역시 서구,S040001959,인천공촌초등학교,2,공립,N,,2.0,7.0,51.0,4.0,9.0,46.0,4.0,4.0,72.0,3.0,7.0,89.0,2.0,5.0,72.0,1.0,2.0,71.0,16.0,34.0,401.0
인천광역시교육청,인천광역시동부교육지원청,인천광역시 남동구,S040001961,인천사리울초등학교,2,공립,N,,1.0,7.0,91.0,4.0,5.0,101.0,7.0,7.0,98.0,7.0,7.0,110.0,9.0,5.0,100.0,8.0,3.0,107.0,36.0,34.0,607.0
인천광역시교육청,인천광역시동부교육지원청,인천광역시 남동구,S040001966,인천송천초등학교,2,공립,N,,2.0,6.0,79.0,5.0,10.0,78.0,8.0,11.0,84.0,4.0,5.0,84.0,4.0,6.0,81.0,0.0,3.0,96.0,23.0,41.0,502.0
인천광역시교육청,인천광역시남부교육지원청,인천광역시 중구,S040001968,인천운남초등학교,2,공립,N,,5.0,4.0,60.0,6.0,11.0,54.0,4.0,7.0,78.0,9.0,10.0,75.0,11.0,4.0,69.0,6.0,3.0,85.0,41.0,39.0,421.0
인천광역시교육청,인천광역시동부교육지원청,인천광역시 남동구,S040001971,인천원동초등학교,2,공립,N,,8.0,5.0,175.0,10.0,14.0,205.0,13.0,21.0,253.0,15.0,20.0,243.0,10.0,14.0,232.0,9.0,16.0,242.0,65.0,90.0,1350.0
인천광역시교육청,인천광역시동부교육지원청,인천광역시 연수구,S040002022,인천신정초등학교,2,공립,N,,12.0,7.0,265.0,27.0,22.0,248.0,21.0,22.0,257.0,31.0,19.0,279.0,22.0,19.0,266.0,17.0,7.0,254.0,130.0,96.0,1569.0
인천광역시교육청,인천광역시서부교육지원청,인천광역시 서구,S040002027,인천초은초등학교,2,공립,N,,11.0,13.0,166.0,16.0,16.0,161.0,14.0,29.0,174.0,24.0,11.0,166.0,18.0,22.0,184.0,10.0,6.0,153.0,93.0,97.0,1004.0
인천광역시교육청,인천광역시서부교육지원청,인천광역시 서구,S040002028,인천가원초등학교,2,공립,N,,9.0,12.0,292.0,8.0,23.0,306.0,20.0,17.0,296.0,11.0,20.0,273.0,4.0,14.0,207.0,5.0,8.0,182.0,57.0,94.0,1556.0
인천광역시교육청,인천광역시서부교육지원청,인천광역시 서구,S040002032,인천해든초등학교,2,공립,N,,97.0,0.0,0.0,114.0,0.0,0.0,84.0,1.0,0.0,93.0,1.0,0.0,69.0,0.0,0.0,40.0,0.0,0.0,497.0,2.0,0.0
인천광역시교육청,인천광역시서부교육지원청,인천광역시 서구,S040002035,인천한별초등학교,2,공립,N,,179.0,1.0,0.0,166.0,1.0,0.0,157.0,1.0,0.0,135.0,1.0,0.0,127.0,0.0,0.0,93.0,0.0,0.0,857.0,4.0,0.0
인천광역시교육청,인천광역시서부교육지원청,인천광역시 서구,S040002037,인천청일초등학교,2,공립,N,,6.0,13.0,160.0,9.0,14.0,178.0,10.0,22.0,174.0,5.0,21.0,189.0,5.0,14.0,163.0,3.0,11.0,150.0,38.0,95.0,1014.0
인천광역시교육청,인천광역시서부교육지원청,인천광역시 서구,S040002040,인천도담초등학교,2,공립,N,,2.0,11.0,101.0,8.0,22.0,126.0,8.0,17.0,144.0,10.0,20.0,140.0,4.0,14.0,110.0,2.0,10.0,110.0,34.0,94.0,731.0
인천광역시교육청,인천광역시동부교육지원청,인천광역시 연수구,S040002041,인천새봄초등학교,2,공립,N,,4.0,3.0,101.0,13.0,2.0,77.0,15.0,3.0,74.0,15.0,4.0,48.0,13.0,3.0,52.0,12.0,7.0,51.0,72.0,22.0,403.0
인천광역시교육청,인천광역시동부교육지원청,인천광역시 남동구,S040002045,인천장서초등학교,2,공립,N,,4.0,8.0,295.0,7.0,15.0,247.0,8.0,13.0,253.0,9.0,14.0,236.0,5.0,6.0,185.0,3.0,2.0,154.0,36.0,58.0,1370.0
인천광역시교육청,인천광역시동부교육지원청,인천광역시 남동구,S040002048,인천장아초등학교,2,공립,N,,3.0,3.0,205.0,7.0,10.0,168.0,7.0,5.0,180.0,11.0,9.0,163.0,5.0,5.0,139.0,8.0,3.0,109.0,41.0,35.0,964.0
인천광역시교육청,인천광역시동부교육지원청,인천광역시 연수구,S040002053,인천연송초등학교,2,공립,N,,8.0,6.0,151.0,17.0,15.0,143.0,11.0,13.0,166.0,14.0,14.0,146.0,9.0,10.0,143.0,9.0,10.0,166.0,68.0,68.0,915.0
인천광역시교육청,인천광역시동부교육지원청,인천광역시 연수구,S040002056,인천예송초등학교,2,공립,N,,5.0,5.0,148.0,13.0,75.0,138.0,12.0,62.0,131.0,19.0,77.0,125.0,10.0,37.0,83.0,11.0,42.0,83.0,70.0,298.0,708.0
인천광역시교육청,인천광역시동부교육지원청,인천광역시 연수구,S040002058,인천송일초등학교,2,공립,N,,12.0,12.0,181.0,16.0,16.0,164.0,11.0,21.0,188.0,7.0,22.0,186.0,14.0,14.0,175.0,20.0,7.0,199.0,80.0,92.0,1093.0
인천광역시교육청,인천광역시동부교육지원청,인천광역시 연수구,S040002063,인천첨단초등학교,2,공립,N,,15.0,12.0,298.0,33.0,23.0,322.0,15.0,26.0,321.0,22.0,34.0,303.0,18.0,26.0,283.0,11.0,17.0,242.0,114.0,138.0,1769.0
인천광역시교육청,인천광역시동부교육지원청,인천광역시 연수구,S040002064,인천송명초등학교,2,공립,N,,10.0,9.0,227.0,19.0,25.0,248.0,15.0,23.0,247.0,8.0,21.0,257.0,13.0,18.0,227.0,11.0,11.0,204.0,76.0,107.0,1410.0
인천광역시교육청,인천광역시동부교육지원청,인천광역시 연수구,S040002065,인천송원초등학교,2,공립,N,,2.0,5.0,145.0,6.0,10.0,148.0,12.0,21.0,196.0,11.0,14.0,155.0,14.0,5.0,179.0,12.0,10.0,179.0,57.0,65.0,1002.0
인천광역시교육청,인천광역시서부교육지원청,인천광역시 서구,S040002067,인천청람초등학교,2,공립,N,,8.0,9.0,199.0,8.0,21.0,241.0,23.0,24.0,258.0,11.0,28.0,263.0,15.0,21.0,233.0,9.0,11.0,185.0,74.0,114.0,1379.0
인천광역시교육청,인천광역시서부교육지원청,인천광역시 서구,S040002068,인천경명초등학교,2,공립,N,,5.0,4.0,156.0,16.0,31.0,206.0,19.0,29.0,199.0,19.0,35.0,217.0,8.0,31.0,211.0,5.0,18.0,210.0,72.0,148.0,1199.0
인천광역시교육청,인천광역시서부교육지원청,인천광역시 서구,S040002070,인천해원초등학교,2,공립,N,,14.0,18.0,315.0,20.0,23.0,325.0,31.0,23.0,352.0,27.0,22.0,345.0,29.0,21.0,352.0,27.0,12.0,319.0,148.0,119.0,2008.0
인천광역시교육청,인천광역시동부교육지원청,인천광역시 연수구,S040002071,인천미송초등학교,2,공립,N,,7.0,9.0,289.0,50.0,99.0,272.0,69.0,137.0,269.0,72.0,85.0,262.0,66.0,88.0,191.0,51.0,52.0,165.0,315.0,470.0,1448.0
인천광역시교육청,인천광역시동부교육지원청,인천광역시 연수구,S040002072,인천은송초등학교,2,공립,N,,12.0,9.0,180.0,40.0,3.0,139.0,33.0,3.0,104.0,38.0,3.0,126.0,32.0,6.0,111.0,14.0,4.0,110.0,169.0,28.0,770.0
인천광역시교육청,인천광역시남부교육지원청,인천광역시 중구,S040002081,인천하늘초등학교,2,공립,N,,11.0,13.0,164.0,13.0,11.0,125.0,17.0,16.0,151.0,24.0,10.0,128.0,15.0,6.0,124.0,11.0,8.0,118.0,91.0,64.0,810.0
인천광역시교육청,인천광역시동부교육지원청,인천광역시 연수구,S040002146,인천현송초등학교,2,공립,N,,1.0,0.0,98.0,73.0,5.0,70.0,76.0,2.0,74.0,81.0,2.0,78.0,48.0,1.0,47.0,52.0,3.0,48.0,331.0,13.0,415.0
인천광역시교육청,인천광역시남부교육지원청,인천광역시 미추홀구,S040002154,인천용학초등학교,2,공립,N,,7.0,8.0,188.0,2.0,10.0,213.0,9.0,10.0,222.0,6.0,18.0,205.0,8.0,9.0,190.0,3.0,5.0,158.0,35.0,60.0,1176.0
인천광역시교육청,인천광역시동부교육지원청,인천광역시 연수구,S040002175,인천명선초등학교,2,공립,N,,12.0,2.0,159.0,17.0,10.0,173.0,24.0,8.0,199.0,24.0,7.0,187.0,16.0,7.0,184.0,22.0,11.0,234.0,115.0,45.0,1136.0
인천광역시교육청,인천광역시동부교육지원청,인천광역시 남동구,S040002176,인천한빛초등학교,2,공립,N,,7.0,9.0,194.0,4.0,14.0,216.0,11.0,14.0,209.0,10.0,18.0,218.0,6.0,10.0,186.0,2.0,10.0,159.0,40.0,75.0,1182.0
인천광역시교육청,인천광역시남부교육지원청,인천광역시 중구,S040002283,인천중산초등학교,2,공립,N,,17.0,16.0,285.0,27.0,29.0,291.0,39.0,24.0,293.0,33.0,15.0,276.0,33.0,24.0,279.0,33.0,10.0,213.0,182.0,118.0,1637.0
인천광역시교육청,인천광역시서부교육지원청,인천광역시 서구,S040002289,인천경연초등학교,2,공립,N,,5.0,4.0,125.0,8.0,7.0,127.0,23.0,9.0,124.0,22.0,6.0,80.0,10.0,2.0,79.0,7.0,4.0,69.0,75.0,32.0,604.0
인천광역시교육청,인천광역시남부교육지원청,인천광역시 중구,S040002295,인천별빛초등학교,2,공립,N,,13.0,11.0,155.0,23.0,11.0,124.0,21.0,7.0,97.0,25.0,3.0,85.0,23.0,7.0,57.0,8.0,0.0,31.0,113.0,39.0,549.0
인천광역시교육청,인천광역시동부교육지원청,인천광역시 연수구,S040002304,인천송담초등학교,2,공립,N,,10.0,9.0,176.0,151.0,10.0,143.0,189.0,4.0,183.0,138.0,3.0,129.0,139.0,3.0,134.0,85.0,1.0,70.0,712.0,30.0,835.0
인천광역시교육청,인천광역시서부교육지원청,인천광역시 서구,S040002308,인천청호초등학교,2,공립,N,,5.0,3.0,85.0,39.0,3.0,32.0,33.0,3.0,31.0,42.0,0.0,39.0,34.0,2.0,31.0,18.0,1.0,14.0,171.0,12.0,232.0
광주광역시교육청,교육부,광주광역시 북구,S000003503,광주교육대학교광주부설초등학교,2,국립,N,,0.0,0.0,96.0,0.0,2.0,95.0,0.0,0.0,95.0,1.0,0.0,97.0,0.0,2.0,96.0,0.0,1.0,98.0,1.0,5.0,577.0
광주광역시교육청,광주광역시동부교육지원청,광주광역시 북구,S050000210,각화초등학교,2,공립,N,,1.0,0.0,102.0,3.0,3.0,72.0,2.0,1.0,90.0,1.0,0.0,82.0,4.0,1.0,72.0,0.0,1.0,65.0,11.0,6.0,483.0
광주광역시교육청,광주광역시동부교육지원청,광주광역시 동구,S050000212,광주계림초등학교,2,공립,N,,12.0,2.0,120.0,25.0,6.0,102.0,24.0,3.0,106.0,14.0,3.0,122.0,9.0,12.0,86.0,6.0,23.0,82.0,90.0,49.0,618.0
광주광역시교육청,광주광역시동부교육지원청,광주광역시 동구,S050000213,광주남초등학교,2,공립,N,,0.0,3.0,94.0,2.0,8.0,65.0,5.0,4.0,101.0,1.0,2.0,81.0,2.0,6.0,92.0,3.0,6.0,83.0,13.0,29.0,516.0
광주광역시교육청,광주광역시동부교육지원청,광주광역시 동구,S050000214,광주동산초등학교,2,공립,N,,1.0,0.0,48.0,1.0,6.0,58.0,7.0,2.0,65.0,6.0,0.0,66.0,8.0,0.0,70.0,29.0,1.0,55.0,52.0,9.0,362.0
광주광역시교육청,광주광역시동부교육지원청,광주광역시 북구,S050000215,광주동운초등학교,2,공립,N,,0.0,3.0,47.0,0.0,3.0,50.0,2.0,2.0,39.0,1.0,3.0,36.0,3.0,5.0,44.0,12.0,3.0,51.0,18.0,19.0,267.0
광주광역시교육청,광주광역시동부교육지원청,광주광역시 북구,S050000216,광주동초등학교,2,공립,N,,0.0,0.0,9.0,0.0,0.0,7.0,1.0,0.0,11.0,0.0,0.0,6.0,3.0,1.0,10.0,0.0,1.0,13.0,4.0,2.0,56.0
광주광역시교육청,광주광역시동부교육지원청,광주광역시 북구,S050000218,광주동초등학교충효분교장,2,공립,N,,0.0,0.0,3.0,0.0,0.0,4.0,0.0,0.0,3.0,0.0,0.0,4.0,0.0,0.0,10.0,0.0,0.0,12.0,0.0,0.0,36.0
광주광역시교육청,광주광역시동부교육지원청,광주광역시 북구,S050000219,광주문화초등학교,2,공립,N,,1.0,2.0,67.0,3.0,7.0,84.0,8.0,19.0,120.0,4.0,5.0,104.0,6.0,14.0,122.0,2.0,6.0,105.0,24.0,53.0,602.0
광주광역시교육청,광주광역시동부교육지원청,광주광역시 동구,S050000221,광주산수초등학교,2,공립,N,,1.0,2.0,35.0,2.0,1.0,32.0,0.0,4.0,35.0,0.0,3.0,33.0,4.0,1.0,29.0,2.0,5.0,33.0,9.0,16.0,197.0
광주광역시교육청,광주광역시동부교육지원청,광주광역시 북구,S050000222,광주서림초등학교,2,공립,N,,8.0,3.0,49.0,8.0,4.0,48.0,13.0,4.0,44.0,5.0,2.0,43.0,8.0,6.0,61.0,5.0,14.0,47.0,47.0,33.0,292.0
광주광역시교육청,광주광역시동부교육지원청,광주광역시 북구,S050000223,광주서산초등학교,2,공립,N,,0.0,0.0,54.0,0.0,0.0,37.0,2.0,2.0,55.0,3.0,0.0,47.0,3.0,2.0,63.0,0.0,0.0,40.0,8.0,4.0,296.0
광주광역시교육청,광주광역시동부교육지원청,광주광역시 동구,S050000224,광주서석초등학교,2,공립,N,,2.0,0.0,22.0,1.0,1.0,26.0,3.0,0.0,15.0,5.0,1.0,21.0,2.0,0.0,32.0,7.0,0.0,22.0,20.0,2.0,138.0
광주광역시교육청,광주광역시동부교육지원청,광주광역시 북구,S050000225,광주수창초등학교,2,공립,N,,0.0,2.0,8.0,0.0,3.0,2.0,4.0,0.0,2.0,5.0,3.0,10.0,2.0,1.0,17.0,0.0,3.0,17.0,11.0,12.0,56.0
광주광역시교육청,광주광역시동부교육지원청,광주광역시 북구,S050000226,광주양산초등학교,2,공립,N,,3.0,7.0,79.0,3.0,6.0,87.0,3.0,9.0,92.0,4.0,11.0,84.0,1.0,11.0,86.0,3.0,9.0,90.0,17.0,53.0,518.0
광주광역시교육청,광주광역시동부교육지원청,광주광역시 북구,S050000227,광주용봉초등학교,2,공립,N,,1.0,1.0,25.0,3.0,0.0,24.0,3.0,2.0,28.0,2.0,1.0,30.0,4.0,0.0,28.0,2.0,1.0,34.0,15.0,5.0,169.0
광주광역시교육청,광주광역시동부교육지원청,광주광역시 동구,S050000228,광주용산초등학교,2,공립,N,,3.0,1.0,45.0,5.0,7.0,45.0,6.0,3.0,31.0,3.0,1.0,26.0,1.0,1.0,28.0,3.0,3.0,22.0,21.0,16.0,197.0
광주광역시교육청,광주광역시동부교육지원청,광주광역시 북구,S050000229,광주우산초등학교,2,공립,N,,1.0,1.0,41.0,1.0,2.0,32.0,3.0,7.0,24.0,1.0,1.0,33.0,1.0,2.0,35.0,1.0,2.0,38.0,8.0,15.0,203.0
광주광역시교육청,광주광역시동부교육지원청,광주광역시 북구,S050000230,광주운암초등학교,2,공립,N,,2.0,4.0,147.0,11.0,4.0,125.0,10.0,10.0,140.0,14.0,6.0,176.0,7.0,6.0,139.0,6.0,3.0,161.0,50.0,33.0,888.0
광주광역시교육청,광주광역시동부교육지원청,광주광역시 동구,S050000231,광주장원초등학교,2,공립,N,,5.0,2.0,37.0,2.0,0.0,24.0,4.0,0.0,36.0,2.0,2.0,34.0,3.0,3.0,30.0,2.0,3.0,28.0,18.0,10.0,189.0
광주광역시교육청,광주광역시동부교육지원청,광주광역시 동구,S050000233,광주중앙초등학교,2,공립,N,,0.0,0.0,7.0,0.0,0.0,6.0,0.0,0.0,8.0,0.0,0.0,5.0,0.0,0.0,4.0,2.0,0.0,2.0,2.0,0.0,32.0
광주광역시교육청,광주광역시동부교육지원청,광주광역시 북구,S050000234,광주중흥초등학교,2,공립,N,,4.0,1.0,83.0,4.0,5.0,55.0,11.0,4.0,57.0,3.0,4.0,46.0,5.0,3.0,41.0,3.0,8.0,40.0,30.0,25.0,322.0
광주광역시교육청,광주광역시동부교육지원청,광주광역시 북구,S050000235,광주지산초등학교,2,공립,N,,1.0,1.0,19.0,2.0,1.0,30.0,2.0,0.0,19.0,3.0,0.0,22.0,0.0,0.0,22.0,0.0,0.0,23.0,8.0,2.0,135.0
광주광역시교육청,광주광역시동부교육지원청,광주광역시 북구,S050000239,광주풍향초등학교,2,공립,N,,2.0,1.0,67.0,1.0,3.0,60.0,3.0,4.0,58.0,5.0,5.0,69.0,2.0,4.0,68.0,6.0,9.0,62.0,19.0,26.0,384.0
광주광역시교육청,광주광역시동부교육지원청,광주광역시 동구,S050000240,광주학운초등학교,2,공립,N,,0.0,3.0,70.0,6.0,5.0,65.0,4.0,6.0,94.0,3.0,6.0,82.0,5.0,2.0,75.0,2.0,2.0,79.0,20.0,24.0,465.0
광주광역시교육청,광주광역시동부교육지원청,광주광역시 북구,S050000241,광주효동초등학교,2,공립,N,,3.0,0.0,49.0,2.0,3.0,54.0,2.0,2.0,52.0,0.0,5.0,52.0,3.0,0.0,52.0,16.0,1.0,35.0,26.0,11.0,294.0
