id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,price
35339627,Newly Renovated Apartment 47 Buffalo 3F Room#2,260688089,Hui,Brooklyn,Bedford-Stuyvesant,40.67864,-73.92362,Private room,1,4,2019-06-30,4.0,2,166,60
33428571,Beautiful sunny bedroom in central Williamsburg,6080376,Leah,Brooklyn,Williamsburg,40.71322,-73.94655,Private room,1,18,2019-07-01,5.4,1,49,74
19015721,Entire apartment 2 beds/2baths with Rooftop !,3309783,Sandra,Manhattan,Harlem,40.80545,-73.95489,Private room,6,3,2017-12-31,0.12,1,0,125
3835052,"Sunny, Charming Boho Apt Near all in the Village!",3284613,Jana,Manhattan,Greenwich Village,40.72917,-73.99974,Private room,25,70,2018-08-26,1.27,1,31,115
13823636,room,81453500,Amira,Manhattan,Upper West Side,40.80079,-73.96619,Private room,4,2,2016-07-28,0.05,1,53,39
21206002,Impressive 1 bedroom near Sloan Kettering,120762452,Stanley,Manhattan,Murray Hill,40.74865,-73.9753,Entire home/apt,30,0,,,50,364,175
31886403,"Large, sunny room with private bath.",238955568,George,Brooklyn,Kensington,40.63581,-73.96977,Private room,2,20,2019-06-10,3.8,1,6,40
723523,MANHATTAN CHARMER WOW - ALL YOURS!!,3390362,Neill,Manhattan,Upper East Side,40.77042,-73.96145,Entire home/apt,2,59,2017-08-21,0.73,1,0,200
25519081,Big Size Room in a 2 Bedroom Apt,21364540,Francisca,Brooklyn,Williamsburg,40.70312,-73.93808,Private room,4,0,,,2,0,60
13479649,Spacious 1br apartment with amazing views!,58639009,Jerrel,Manhattan,Harlem,40.81134,-73.94044,Entire home/apt,1,11,2016-08-01,0.29,1,0,157
24943768,Luxurious Suite Grand Central,168465501,Ian,Manhattan,Murray Hill,40.74929,-73.97827,Entire home/apt,30,3,2018-11-23,0.27,4,113,150
14340033,1400 sq ft modern full floor loft,6804141,Alexander,Manhattan,Flatiron District,40.74076,-73.99306999999999,Entire home/apt,7,0,,,1,363,425
1126944,Private Home w/ Parking in Brooklyn,128663,Tina,Brooklyn,Kensington,40.640240000000006,-73.96976,Entire home/apt,5,1,2015-01-01,0.02,1,15,300
3884893,Convenient Lovely Manhattan Private Bathroom,16715941,Ian,Manhattan,East Harlem,40.79887,-73.94178000000001,Private room,1,297,2019-07-03,5.03,2,127,95
29898985,Artist Quarters spacious common room. Near subway,162283008,Daniel,Brooklyn,Bedford-Stuyvesant,40.6837,-73.94199,Private room,3,5,2019-04-24,0.79,1,0,43
23300336,Cozy room,173485654,Patricia,Staten Island,Mariners Harbor,40.63179,-74.16122,Private room,5,1,2018-04-12,0.07,1,87,40
19633139,Private and cozy bedroom in the middle of NYC,59432400,Anna,Manhattan,Harlem,40.81974,-73.94457,Private room,4,31,2018-12-13,1.31,2,188,120
11833497,"August '19 in cozy, bright South Slope 1.5 br",9946550,Andrew,Brooklyn,South Slope,40.66432,-73.98846999999999,Entire home/apt,7,1,2016-07-31,0.03,1,0,100
32171104,Welcome to New York City!,241359293,Bijan,Manhattan,Hell's Kitchen,40.76483,-73.99248,Entire home/apt,2,0,,,1,0,280
14549226,"Charming & Cozy Private Apt near Prospect Park, BK",89954209,A.J.,Brooklyn,Prospect-Lefferts Gardens,40.65826,-73.95036,Entire home/apt,3,82,2019-06-20,2.34,1,284,107
14330688,Beautiful Crown Heights Pre-War 1 Bedroom,5158569,Genevieve,Brooklyn,Crown Heights,40.6686,-73.93517,Entire home/apt,2,7,2019-01-01,0.21,1,0,115
7320353,"Clean,quiet room near prospect park",5499953,R Demetre,Brooklyn,Crown Heights,40.67047,-73.95371999999999,Private room,1,2,2015-10-08,0.04,2,365,100
34999606,2 Bedroom 1 Bathroom Marry Hill,221200420,Adam,Manhattan,Murray Hill,40.74457,-73.97168,Entire home/apt,30,0,,,23,343,210
5363669,Brand new apt close to Central Park,13483550,Eleanor,Manhattan,East Harlem,40.79312,-73.94115,Entire home/apt,2,10,2016-08-15,0.19,1,0,110
30102666,"Summer in style, 2BR Apt with Rooftop",15967997,Laura,Brooklyn,Williamsburg,40.71861,-73.95448,Entire home/apt,3,3,2019-06-24,0.48,1,14,380
34420441,SUNNY PRIVATE ROOM & BACKYARD in ♥︎ WILLIAMSBURG,246680134,Anastasiia,Brooklyn,Williamsburg,40.718790000000006,-73.95993,Private room,1,11,2019-07-07,5.59,2,58,90
26398894,NYC HOME BASE: Train @ 900ft; midtown 30min!,20912691,Jeff,Queens,Hollis,40.71104,-73.78175,Entire home/apt,2,17,2019-06-22,1.5,7,10,150
7262439,Bright & cozy room in Brooklyn!,37325782,Elise,Brooklyn,Bedford-Stuyvesant,40.68397,-73.95136,Private room,7,0,,,1,0,40
13495361,Charming 1BR in the heart of Greenwich Village,11414858,Alex,Manhattan,Greenwich Village,40.73006,-73.99981,Entire home/apt,4,0,,,1,0,200
1693028,Private Room with adjoining bathroom,8918030,Theodore,Bronx,Williamsbridge,40.88296,-73.86264,Private room,1,19,2019-03-30,0.83,1,311,50
24230067,"Beautiful 1 bed, UES - steps from Central Park!",5132019,Jocelyn,Manhattan,Upper East Side,40.77905,-73.95275,Entire home/apt,2,8,2019-03-05,0.54,1,3,190
21313960,EPIC HOME. PRIVATE EVERYTHING. (East Village),154266431,Steven,Manhattan,East Village,40.72535,-73.98244,Private room,3,51,2018-09-30,2.42,3,0,121
30882631,"Private bedroom in BK community, w/ parking",3285978,Nicole,Brooklyn,Bedford-Stuyvesant,40.6999,-73.94406,Private room,1,3,2019-01-01,0.46,2,0,50
16153863,Modern 1 bedroom in Prime Bushwick,34508225,Camilla,Brooklyn,Bushwick,40.70389,-73.92771,Entire home/apt,3,5,2018-07-01,0.2,1,0,135
23235762,Bright Brooklyn Heights One Bedroom Apt,32927725,Lee,Brooklyn,Brooklyn Heights,40.69109,-73.99654,Entire home/apt,1,0,,,1,0,200
31904037,"Bright, Clean and Modern Williamsburg Studio",10914119,Jules,Brooklyn,Williamsburg,40.71747,-73.96141999999999,Entire home/apt,4,4,2019-05-31,1.05,1,187,190
4650123,"Stunning Lower East 2 Bed, Live New York Style!",6230230,John,Manhattan,Lower East Side,40.71927,-73.98510999999999,Entire home/apt,3,42,2019-06-13,1.13,3,7,109
35744269,Single Professional Room with Private Bath,261187437,Shasha,Brooklyn,Borough Park,40.63524,-74.0039,Private room,1,1,2019-06-23,1.0,6,358,55
20325356,"Sunny, Spacious and Perfect Village Location",13300403,Christine,Manhattan,Greenwich Village,40.73372,-73.99704,Entire home/apt,4,42,2019-06-14,1.83,1,117,615
23805007,"Large, sunny, private uptown apartment!",4335164,Eva,Manhattan,Washington Heights,40.83963,-73.93512,Entire home/apt,1,12,2018-09-29,0.75,1,0,50
26131606,High End Luxury 2 Bedroom Grand Central,61391963,Corporate Housing,Manhattan,Murray Hill,40.74969,-73.9774,Entire home/apt,30,0,,,91,311,200
1346003,1 Bedroom Railroad in Williamsburg,5605755,Amith,Brooklyn,Williamsburg,40.71652,-73.94309,Entire home/apt,3,52,2019-04-22,0.72,1,342,150
476570,3RE - CARRIAGE HOUSE STUDIO OFF CTYD,2027013,Adam,Manhattan,East Village,40.73009,-73.9827,Entire home/apt,30,70,2019-03-09,0.83,6,4,89
14730708,Breathtaking City Views 3 Bed Apt. in Lincoln Sq!,836168,Henry,Manhattan,Upper West Side,40.7791,-73.98182,Entire home/apt,30,8,2016-12-10,0.24,11,365,3000
27502928,Sunny East Village Apt,25357997,Andrew,Manhattan,East Village,40.72691,-73.98423000000001,Entire home/apt,2,1,2018-08-08,0.09,1,0,149
17977439,Heart of Queens 1 ❤️/ Jackson Heights/Elmhurst,123483050,Andrea,Queens,Elmhurst,40.74756,-73.88193000000001,Private room,1,67,2019-06-19,2.47,3,173,85
27989656,Modern Luxury Studio in Heart of Astoria,3221735,Roger,Queens,Astoria,40.76836,-73.91405,Entire home/apt,5,28,2019-06-29,2.75,1,38,115
21975709,Designer 2 Bedroom Loft**Greenwich Village**4BEDS*,8837750,Mark,Manhattan,Greenwich Village,40.73539,-73.99547,Entire home/apt,5,45,2019-07-07,2.36,1,203,485
25779937,Simple & Convenient Manhattan Room,137358866,Kazuya,Manhattan,Harlem,40.81207,-73.94359,Private room,30,2,2019-01-31,0.18,103,184,52
12917834,1BR Hell's Kitchen w balcony & view,3988031,Lee,Manhattan,Hell's Kitchen,40.76172,-73.99706,Entire home/apt,1,6,2016-09-27,0.16,1,0,200
33475840,Highclass clean and calm,247171817,Habiba,Queens,Sunnyside,40.74685,-73.91586,Private room,1,1,2019-04-07,0.32,1,66,50
27728631,Spacious & cozy 1BR opposite Prospect Park Lake,97012192,Sultan,Brooklyn,Prospect-Lefferts Gardens,40.65661,-73.96065,Entire home/apt,2,6,2019-04-21,0.58,1,0,100
1897001,"GIANT! Perfect for families, in the center of NYC",9854533,Izzy,Manhattan,Midtown,40.75463,-73.97062,Entire home/apt,5,33,2018-03-31,0.49,1,36,399
8250925,NYC Lofted Room in the Lower East Side,7455706,Amanda,Manhattan,East Village,40.72255,-73.97813000000001,Private room,5,92,2019-06-07,2.01,2,8,90
22567430,Oasis in East Flatbush,165853174,Jackee,Brooklyn,East Flatbush,40.64322,-73.93745,Entire home/apt,2,74,2019-07-05,4.38,1,322,89
35709682,"Shared Spaces;Safe,Great Location 15 to Times Sq",175730239,Baboucarr,Queens,Sunnyside,40.73883,-73.92698,Shared room,3,2,2019-06-24,2.0,12,327,30
3627106,Great 1BR-private balcony/doorman,18212433,Veronique Camille,Manhattan,Hell's Kitchen,40.76385,-73.9905,Entire home/apt,5,40,2019-05-20,0.68,8,43,199
19544381,Comfortable studio in heart of LES/Chinatown,2642103,Yuriy,Manhattan,Chinatown,40.71633,-73.9897,Entire home/apt,2,2,2017-10-17,0.08,1,0,100
5442313,3 Fully Furnished Apts 1 House!,3483450,Aswad,Brooklyn,Bedford-Stuyvesant,40.68054,-73.91374,Entire home/apt,1,6,2017-02-15,0.13,3,322,700
919830,1br in a 2br apartment in Chelsea (23/7),1895793,Eduardo,Manhattan,Chelsea,40.74605,-73.99906,Private room,2,153,2019-06-28,2.17,1,161,125
13816362,Cozy Modern Private Bedroom Hell's Kitchen,19247677,Abby,Manhattan,Hell's Kitchen,40.76518,-73.98406,Private room,3,1,2017-01-13,0.03,1,0,80
19592057,"Expensive, Small place, but it is 100% clean",127181576,Alon,Manhattan,Lower East Side,40.71043,-73.98174,Private room,1,0,,,1,0,157
29998952,Large Private Bedroom in Brownstone Apartment,225513415,Tresanna,Brooklyn,Bedford-Stuyvesant,40.69195,-73.93892,Private room,2,26,2019-06-27,3.66,2,21,75
34750234,Central Park West private room and bathroom,51420334,Joyee,Manhattan,Upper West Side,40.78747,-73.96844,Private room,1,0,,,1,0,59
17084539,Amazing apartment in Manhattan,296231,Chester,Manhattan,Theater District,40.75662,-73.98749000000001,Private room,3,0,,,1,0,300
6400649,Cosy Bedroom in typical brownstone,11731168,Candice,Brooklyn,Boerum Hill,40.68848,-73.99009000000001,Private room,2,6,2016-07-06,0.13,1,0,65
20014895,"Trendy, Bright and spacious 1BR apt East Village",81140056,Anne-Charlotte,Manhattan,East Village,40.72338,-73.98293000000001,Entire home/apt,7,9,2019-01-02,0.38,1,0,198
16629299,"""Oasis on The Park""",2300134,J,Manhattan,East Harlem,40.79656,-73.94818000000001,Private room,1,148,2019-06-23,4.96,2,46,85
26570172,Manhathan NY,199793200,Romulo,Manhattan,Inwood,40.86735,-73.91762,Private room,3,3,2018-08-23,0.26,1,0,53
20353880,Spacious Home In South Brooklyn,17414475,Cassia,Brooklyn,Columbia St,40.68181,-74.00461999999999,Private room,1,51,2019-06-29,2.89,1,6,63
28208416,法拉盛步行地铁10分钟单房(共用卫生间)Queen size 床,213049308,Cen,Queens,Flushing,40.75522,-73.83451,Private room,1,19,2019-03-10,1.84,3,0,55
6063050,Private Room in 3BD Apt with a queen bed,9897580,David,Brooklyn,Bedford-Stuyvesant,40.686690000000006,-73.93451999999999,Private room,3,51,2019-06-19,1.0,1,340,55
35940153,Cute modern one bedroom apartment near Gramercy,269762668,Ekaterina,Manhattan,Kips Bay,40.73853,-73.97981999999999,Entire home/apt,5,0,,,1,236,179
21660787,Spacious Williamsburg Apartment,476260,Jingjing,Brooklyn,Williamsburg,40.717290000000006,-73.95051,Private room,2,1,2017-11-06,0.05,1,0,50
1538077,New Listing!  Terrific Price.,8200820,Valerie,Brooklyn,Greenpoint,40.71938,-73.95136,Private room,2,11,2014-02-03,0.16,2,157,50
14239534,Beautiful and sunny apartment in East Village!,55976102,John,Manhattan,East Village,40.72835,-73.98503000000001,Entire home/apt,5,22,2019-05-29,0.62,1,68,199
719329,Bright 1 BR in Brooklyn,3711499,Silvia,Brooklyn,Crown Heights,40.67473,-73.96263,Entire home/apt,3,12,2019-03-17,0.18,1,15,120
10115137,NYCHaven2: Entire House for less than a hotel room,47351539,Jason,Brooklyn,East Flatbush,40.65382,-73.93903,Entire home/apt,1,216,2019-06-22,5.49,4,194,165
11966139,Quiet Chelsea One Bedroom,29084038,Stephan And Liz,Manhattan,Chelsea,40.73911,-74.00046999999999,Entire home/apt,30,87,2019-06-08,2.17,1,280,225
28964397,Perfect Location! Your Oasis in Heart of Chelsea,216586866,Joseph,Manhattan,Chelsea,40.744,-73.99721,Private room,3,12,2019-06-25,1.43,2,30,65
18462681,Private room walking distance from Prospect park,30555297,Jolanta,Brooklyn,Flatbush,40.65306,-73.95506999999999,Private room,7,17,2018-11-05,0.72,1,0,64
35804219,Cozy room available in Brooklyn for July,35616021,Begum,Brooklyn,Bedford-Stuyvesant,40.68477,-73.9509,Private room,2,1,2019-06-29,1.0,1,1,40
27079735,"PRIVATE, Funky bunk style room in Williamsburg",15820210,Scott,Brooklyn,Williamsburg,40.70917,-73.93513,Private room,2,25,2019-06-26,2.26,2,21,50
21558111,"Clean, cozy and bright room 4 mins from subway!",13400096,Ron,Brooklyn,Crown Heights,40.6777,-73.94251,Private room,45,3,2018-08-04,0.15,3,0,48
27650553,Cosy bedroom in Bushwick close to L&M train,7780845,Liset,Brooklyn,Bushwick,40.70133,-73.91726,Private room,2,3,2019-06-23,0.28,3,28,65
27328415,Luxurious Townhouse - Chic & Sunny Room - Rooftop,17866326,Rony,Brooklyn,Bushwick,40.68636,-73.90731,Private room,4,2,2019-06-02,0.18,2,0,50
22851242,Gorgeous Bedroom with breakfast by Central Park,17719708,Roman,Manhattan,East Harlem,40.80194,-73.94397,Private room,3,17,2019-07-06,1.27,1,77,69
26904628,"My Style法拉盛中心 靠近地铁站
1 Queen bed room",109507109,Haifeng,Queens,Flushing,40.76005,-73.83447,Private room,2,21,2019-06-16,2.04,1,51,60
3822172,Colorful 2 Bedroom in Brooklyn,19663195,Alison,Brooklyn,Williamsburg,40.71863,-73.94416,Entire home/apt,24,0,,,1,27,75
29653333,Yankee stadium pad,127828600,Brey,Bronx,Concourse,40.82773,-73.92308,Private room,1,2,2018-12-27,0.26,1,177,100
35000008,East River View- 2 Bed 1 Bath,221200420,Adam,Manhattan,Murray Hill,40.74463,-73.97306999999999,Entire home/apt,30,0,,,23,311,250
7368190,"Bright, Airy, Quiet 1 Bd",3890297,Babita,Manhattan,Kips Bay,40.73943,-73.98135,Entire home/apt,3,20,2019-03-08,0.42,1,0,199
27511207,"One Private Bedroom - near Astoria, NY & LGA",106233552,Coco,Queens,East Elmhurst,40.7653,-73.86729,Private room,3,0,,,2,23,89
4165278,HUGE Room in an AMAZING Location!,4403262,Adam,Manhattan,Lower East Side,40.71906,-73.98433,Private room,9,5,2016-08-15,0.09,1,0,79
1526741,Comfy Couch in a nice and safe apt!!,6486116,Ari,Manhattan,East Harlem,40.790040000000005,-73.94846,Shared room,1,136,2019-04-04,2.13,4,103,69
30937961,Cozy room in a great food-filled neighborhood,222654299,Irma,Queens,Elmhurst,40.74096,-73.87937,Private room,3,4,2019-06-16,0.76,1,310,35
23160162,Large bright loft in Williamsburg,71840935,Cara,Brooklyn,Williamsburg,40.70569,-73.95300999999999,Private room,2,5,2018-09-07,0.3,1,0,55
11419898,Doorman 1 bedroom Amazing Location 5151,16098958,Jeremy & Laura,Manhattan,Financial District,40.70425,-74.00845,Entire home/apt,30,2,2016-05-07,0.05,96,312,175
10008874,YOUR HOME FOR THE HOLIDAY,4409832,Chris,Manhattan,Washington Heights,40.85139,-73.93722,Entire home/apt,6,0,,,1,0,150
35881797,Luxury Hi-End Brooklyn Brownstone with backyard,269893009,Ek,Brooklyn,Bay Ridge,40.632940000000005,-74.0273,Entire home/apt,1,4,2019-07-07,4.0,1,57,595
5036659,Relaxing Brooklyn Oasis - Prime Location,25999700,Jacqueline,Brooklyn,Crown Heights,40.67615,-73.95776,Private room,14,43,2019-06-22,0.8,1,313,50
19501640,Sunny shared apartment in Harlem,45103075,Ian,Manhattan,Harlem,40.8188,-73.94505,Private room,3,0,,,1,0,38
3751919,A Fantastic Master Bedroom Suite in a 3BD apt,15270760,Ed,Brooklyn,Bedford-Stuyvesant,40.69411,-73.93987,Private room,2,1,2018-01-01,0.05,1,0,85
35716310,Cool palce ✌✌✌ for 2 people,268657406,Alex,Manhattan,East Harlem,40.80935,-73.93812,Private room,1,3,2019-06-29,3.0,1,30,270
18190480,Park Slope Gem full of natural light,28929752,Sarah,Brooklyn,Park Slope,40.67632,-73.97328,Entire home/apt,3,4,2018-05-20,0.23,1,0,115
21993629,Williamsburg Apartment with Private Backyard,1974292,Sara,Brooklyn,Williamsburg,40.71382,-73.94385,Entire home/apt,2,19,2019-07-01,1.03,1,297,199
13070577,"It's ""THAT DREAM HOUSE"" in Williamsburg",32525834,Lara,Brooklyn,Williamsburg,40.71968,-73.94368,Entire home/apt,3,2,2018-06-10,0.14,1,78,350
20689395,Calm Brownstone Charm in Clinton Hill,5402500,Johanna,Brooklyn,Clinton Hill,40.68541,-73.96188000000001,Entire home/apt,12,27,2019-05-07,1.19,1,13,114
16173500,"Cozy room w/ window in Ridgewood, Queens.",105582490,Joseph,Queens,Ridgewood,40.71041,-73.90977,Private room,2,20,2018-04-13,0.64,1,0,40
21721946,Bright East Village Apartment!,8334983,Ashley,Manhattan,East Village,40.72411,-73.98872,Entire home/apt,5,4,2018-08-15,0.2,1,0,99
279093,Huge Apartment!  Amazing View!,1455825,Erica,Manhattan,Harlem,40.82977,-73.94071,Entire home/apt,3,2,2018-04-10,0.06,1,365,300
13389082,Ex-Artist Studio w/ Huge Skylight Guest Suite,9679974,Eddie,Manhattan,East Village,40.72966,-73.98187,Entire home/apt,2,55,2018-07-02,1.47,1,0,140
34415580,Chelsea one bedroom with private terrace,17477908,Mat,Manhattan,Chelsea,40.74557,-74.00825,Entire home/apt,30,0,,,10,365,280
15828883,*OH SO ZEN*~ Chill Bushwick Yoga Spot!!,102488175,Tim,Brooklyn,Bushwick,40.69748,-73.92588,Entire home/apt,2,84,2019-06-23,2.61,1,322,75
31087094,1 bedroom spacious and bright apt near SOHO,169959693,Steven,Manhattan,Chinatown,40.71744,-73.99559,Entire home/apt,2,10,2019-06-13,1.59,1,35,189
2272739,Sunny Spacious West Village 1BR,11603608,Dylan,Manhattan,Greenwich Village,40.7358,-73.99677,Entire home/apt,3,8,2015-06-21,0.16,1,0,199
20898641,Cabin in Bushwick,19058010,Thomas,Brooklyn,Bushwick,40.69533,-73.9132,Entire home/apt,2,10,2018-05-04,0.47,1,0,102
16389354,Spectacular 2BR with NYC SKYLINE VIEW + ROOF DECK,107136259,Prithvi,Brooklyn,Williamsburg,40.706140000000005,-73.9487,Entire home/apt,2,1,2017-01-02,0.03,1,0,199
3585974,1BD in Lower East Side ,3588028,Elisa,Manhattan,Lower East Side,40.72158,-73.98998,Entire home/apt,3,18,2018-05-16,0.3,1,0,150
13487852,Charming Oldschool NYC Apartment,53316033,Raymond,Manhattan,East Harlem,40.79659,-73.93500999999999,Private room,3,0,,,1,0,69
24078852,"ART apt: QUIET, charming, GEM in GREENWICH VILLAGE",181300842,Mikaela,Manhattan,Greenwich Village,40.72925,-74.00041999999999,Entire home/apt,2,12,2019-05-17,1.07,1,0,119
12563738,Beautiful spacious brownstone in Central Harlem,10312167,Razia,Manhattan,Harlem,40.80276,-73.94976,Entire home/apt,28,53,2019-03-03,1.4,2,310,376
392948,Williamsburg near soho .support artist living,312722,Kristian & Di,Brooklyn,Williamsburg,40.70994,-73.96573000000001,Private room,15,15,2019-06-26,0.57,4,242,45
9256750,Sunny bedroom with backyard (L Jefferson),16865342,Elene,Brooklyn,Bushwick,40.70484,-73.91942,Private room,3,71,2019-05-27,1.85,2,2,50
12730434,"Bright, airy apartment in Brooklyn",19710054,Leah,Brooklyn,Bedford-Stuyvesant,40.68831,-73.95602,Entire home/apt,2,5,2017-08-08,0.14,1,0,125
24352967,"Bed n Bath, 4 mins to 2,5,3,4 trains to Manhattan",182989977,Sasha,Brooklyn,East Flatbush,40.65435,-73.93785,Private room,3,3,2019-01-02,0.3,5,365,70
32666523,Furnished room in Washington Heights in 184st,241280089,Mary,Manhattan,Washington Heights,40.85156,-73.93035,Private room,15,0,,,1,350,37
23232087,A Peaceful Home in Manhattan,127740507,Kathleen,Manhattan,Harlem,40.83118,-73.94325,Private room,2,83,2019-07-03,4.97,2,48,47
19787245,CHIC & BRIGHT APT ON UES CLOSE TO CENTRAL PARK,9293730,Inna,Manhattan,Upper East Side,40.76937,-73.95745,Entire home/apt,30,8,2019-04-24,0.37,16,333,155
27405333,Entire 2 BD apartment in heart of lower east side,52050220,Brooke,Manhattan,Lower East Side,40.71796,-73.98445,Entire home/apt,1,1,2018-08-05,0.09,2,0,226
29635253,New york Cozy studio,34075689,Zhen Zhen,Queens,Maspeth,40.7221,-73.90223,Entire home/apt,7,23,2019-06-25,2.86,3,88,100
29238785,Romantic space at the Upper East side of Manhattan,146224146,Sasha,Manhattan,Upper East Side,40.76006,-73.96136,Entire home/apt,3,8,2019-01-01,0.89,1,0,135
310796,"Sunny 1 BR, West 80s & Central Park",1385157,Brian,Manhattan,Upper West Side,40.78443,-73.97399,Entire home/apt,30,18,2019-06-07,0.2,5,285,109
326832,Cozy Upper East Side Studio,668564,Nitzan,Manhattan,Upper East Side,40.77471,-73.95574,Entire home/apt,2,32,2019-06-23,0.47,1,7,159
26365747,SuperHost 1 block to  Times Square NYC City Center,109040481,Julian,Manhattan,Hell's Kitchen,40.75825,-73.98982,Private room,1,54,2019-06-19,4.34,1,341,125
5991675,Peaceful room in sweet neighborhood,22388424,Leslie,Queens,Ridgewood,40.703990000000005,-73.91195,Private room,4,17,2018-09-08,0.39,2,262,46
